id,name,height,weight,base_experience,hp,attack,defense,special_attack,special_defense,speed,primary_type,n_types,sec_type_bug,sec_type_dark,sec_type_dragon,sec_type_electric,sec_type_fairy,sec_type_fighting,sec_type_fire,sec_type_flying,sec_type_ghost,sec_type_grass,sec_type_ground,sec_type_ice,sec_type_none,sec_type_normal,sec_type_poison,sec_type_psychic,sec_type_rock,sec_type_steel,sec_type_water
979,annihilape,12,560,268.0,110,115,80,50,90,90,fighting,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
980,clodsire,18,2230,151.0,130,75,60,45,100,20,poison,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
981,farigiraf,32,1600,260.0,120,90,70,110,70,60,normal,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
982,dudunsparce-two-segment,36,392,182.0,125,100,80,85,75,55,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
983,kingambit,20,1200,275.0,100,135,120,60,85,50,dark,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
984,great-tusk,22,3200,285.0,115,131,131,53,53,87,ground,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
985,scream-tail,12,80,285.0,115,65,99,65,115,111,fairy,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
986,brute-bonnet,12,210,285.0,111,127,99,79,99,55,grass,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
987,flutter-mane,14,40,285.0,55,55,55,135,135,135,ghost,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
988,slither-wing,32,920,285.0,85,135,79,85,105,81,bug,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
989,sandy-shocks,23,600,285.0,85,81,97,121,85,101,electric,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
990,iron-treads,9,2400,285.0,90,112,120,72,70,106,ground,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
991,iron-bundle,6,110,285.0,56,80,114,124,60,136,ice,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
992,iron-hands,18,3807,285.0,154,140,108,50,68,50,fighting,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
993,iron-jugulis,13,1110,285.0,94,80,86,122,80,108,dark,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
994,iron-moth,12,360,285.0,80,70,60,140,110,110,fire,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
995,iron-thorns,16,3030,285.0,100,134,110,70,84,72,rock,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
996,frigibax,5,170,64.0,65,75,45,35,45,55,dragon,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
997,arctibax,8,300,148.0,90,95,66,45,65,62,dragon,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
998,baxcalibur,21,2100,300.0,115,145,92,75,86,87,dragon,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
999,gimmighoul,3,50,60.0,45,30,70,75,70,10,ghost,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1000,gholdengo,12,300,275.0,87,60,95,133,91,84,steel,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1001,wo-chien,15,742,285.0,85,85,100,95,135,70,dark,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
1002,chien-pao,19,1522,285.0,80,120,80,90,65,135,dark,2,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1003,ting-lu,27,6997,285.0,155,110,125,55,80,45,dark,2,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1004,chi-yu,4,49,285.0,55,80,80,135,120,100,dark,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
1005,roaring-moon,20,3800,295.0,105,139,71,55,101,119,dragon,2,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1006,iron-valiant,14,350,295.0,74,130,90,120,60,116,fairy,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1007,koraidon,25,3030,335.0,100,135,115,85,100,135,fighting,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1008,miraidon,35,2400,335.0,100,85,100,135,115,135,electric,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1009,walking-wake,35,2800,295.0,99,83,91,125,83,109,water,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1010,iron-leaves,15,1250,295.0,90,130,88,70,108,104,grass,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1011,dipplin,4,97,170.0,80,80,110,95,80,40,grass,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1012,poltchageist,1,11,62.0,40,45,45,74,54,50,grass,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1013,sinistcha,2,22,178.0,71,60,106,121,80,70,grass,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1014,okidogi,18,922,278.0,88,128,115,58,86,80,poison,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
1015,munkidori,10,122,278.0,88,75,66,130,90,106,poison,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1016,fezandipiti,14,301,278.0,88,91,82,70,125,99,poison,2,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1017,ogerpon,12,398,275.0,80,120,84,60,96,110,grass,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1018,archaludon,20,600,300.0,90,105,130,125,65,85,steel,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1019,hydrapple,18,930,270.0,106,80,110,120,80,44,grass,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1020,gouging-fire,35,5900,295.0,105,115,121,65,93,91,fire,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1021,raging-bolt,52,4800,295.0,125,73,91,137,89,75,electric,2,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
1022,iron-boulder,15,1625,295.0,90,120,80,68,108,124,rock,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1023,iron-crown,16,1560,295.0,90,72,100,122,108,98,steel,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1024,terapagos,2,65,90.0,90,65,85,65,85,60,normal,1,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
1025,pecharunt,3,3,300.0,88,88,160,88,88,88,poison,2,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
